"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"female","BE",202022,0,84,NA,NA,529304,0,15.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BE",202023,0,84,NA,NA,529304,0,15.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BE",202024,0,84,0,0,529304,0,15.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202025,2,86,0.667,66.7,529304,0.38,16.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202026,1,87,1,100,529304,0.19,16.44,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202027,2,89,0.4,40,529304,0.38,16.81,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202028,2,91,0.667,66.7,529304,0.38,17.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202029,1,92,0.5,50,529304,0.19,17.38,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202030,1,93,0.25,25,529304,0.19,17.57,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202031,0,93,0,0,529304,0,17.57,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202032,2,95,0.4,40,529304,0.38,17.95,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202033,3,98,0.75,75,529304,0.57,18.51,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202034,1,99,0.333,33.3,529304,0.19,18.7,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202035,2,101,0.5,50,529304,0.38,19.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202036,2,103,0.667,66.7,529304,0.38,19.46,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202037,3,106,0.6,60,529304,0.57,20.03,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202038,7,113,0.35,35,529304,1.32,21.35,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202039,8,121,0.667,66.7,529304,1.51,22.86,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202040,11,132,0.688,68.8,529304,2.08,24.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202041,11,143,0.367,36.7,529304,2.08,27.02,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202042,25,168,0.373,37.3,529304,4.72,31.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202043,72,240,0.526,52.6,529304,13.6,45.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202044,70,310,0.4,40,529304,13.22,58.57,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202045,81,391,0.424,42.4,529304,15.3,73.87,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202046,70,461,0.419,41.9,529304,13.22,87.1,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202047,66,527,0.468,46.8,529304,12.47,99.56,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202048,55,582,0.41,41,529304,10.39,109.96,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202049,58,640,0.475,47.5,529304,10.96,120.91,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202050,64,704,0.413,41.3,529304,12.09,133,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202051,46,750,0.418,41.8,529304,8.69,141.7,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202052,55,805,0.478,47.8,529304,10.39,152.09,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202053,60,865,0.411,41.1,529304,11.34,163.42,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BE",202101,46,911,0.455,45.5,529304,8.69,172.11,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BE",202102,34,945,0.466,46.6,529304,6.42,178.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BE",202103,18,963,0.462,46.2,529304,3.4,181.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BE",202104,24,987,0.48,48,529304,4.53,186.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BE",202105,12,999,0.444,44.4,529304,2.27,188.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"female","BL",202009,2,2,0.667,66.7,147578,1.36,1.36,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202010,0,2,0,0,147578,0,1.36,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202011,5,7,0.417,41.7,147578,3.39,4.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202012,17,24,0.386,38.6,147578,11.52,16.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202013,15,39,0.357,35.7,147578,10.16,26.43,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202014,10,49,0.345,34.5,147578,6.78,33.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202015,6,55,0.353,35.3,147578,4.07,37.27,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202016,4,59,0.364,36.4,147578,2.71,39.98,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202017,1,60,0.5,50,147578,0.68,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202018,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202019,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202020,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202021,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202022,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202023,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202024,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202025,0,60,NA,NA,147578,0,40.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202026,1,61,1,100,147578,0.68,41.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202027,0,61,NA,NA,147578,0,41.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202028,0,61,NA,NA,147578,0,41.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202029,0,61,NA,NA,147578,0,41.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202030,0,61,0,0,147578,0,41.33,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202031,1,62,1,100,147578,0.68,42.01,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202032,0,62,0,0,147578,0,42.01,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202033,2,64,1,100,147578,1.36,43.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202034,0,64,NA,NA,147578,0,43.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202035,1,65,0.5,50,147578,0.68,44.04,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202036,0,65,NA,NA,147578,0,44.04,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202037,1,66,0.5,50,147578,0.68,44.72,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202038,1,67,1,100,147578,0.68,45.4,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202039,1,68,1,100,147578,0.68,46.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202040,0,68,0,0,147578,0,46.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202041,3,71,0.429,42.9,147578,2.03,48.11,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202042,9,80,0.529,52.9,147578,6.1,54.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202043,8,88,0.348,34.8,147578,5.42,59.63,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202044,15,103,0.469,46.9,147578,10.16,69.79,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202045,14,117,0.341,34.1,147578,9.49,79.28,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202046,25,142,0.446,44.6,147578,16.94,96.22,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202047,20,162,0.392,39.2,147578,13.55,109.77,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202048,15,177,0.349,34.9,147578,10.16,119.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202049,15,192,0.517,51.7,147578,10.16,130.1,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202050,12,204,0.353,35.3,147578,8.13,138.23,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202051,21,225,0.477,47.7,147578,14.23,152.46,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202052,26,251,0.553,55.3,147578,17.62,170.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202053,16,267,0.444,44.4,147578,10.84,180.92,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BL",202101,9,276,0.375,37.5,147578,6.1,187.02,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BL",202102,8,284,0.381,38.1,147578,5.42,192.44,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BL",202103,3,287,0.3,30,147578,2.03,194.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BL",202104,0,287,0,0,147578,0,194.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BL",202105,0,287,0,0,147578,0,194.47,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"female","BS",202009,2,2,0.667,66.7,100847,1.98,1.98,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202010,5,7,0.714,71.4,100847,4.96,6.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202011,12,19,0.462,46.2,100847,11.9,18.84,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202012,21,40,0.656,65.6,100847,20.82,39.66,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202013,16,56,0.4,40,100847,15.87,55.53,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202014,8,64,0.444,44.4,100847,7.93,63.46,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202015,5,69,0.556,55.6,100847,4.96,68.42,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202016,1,70,0.5,50,100847,0.99,69.41,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202017,1,71,0.5,50,100847,0.99,70.4,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202018,2,73,0.667,66.7,100847,1.98,72.39,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202019,1,74,1,100,100847,0.99,73.38,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202020,1,75,0.5,50,100847,0.99,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202021,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202022,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202023,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202024,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202025,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202026,0,75,NA,NA,100847,0,74.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202027,1,76,0.333,33.3,100847,0.99,75.36,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202028,1,77,0.5,50,100847,0.99,76.35,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202029,0,77,0,0,100847,0,76.35,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202030,2,79,0.667,66.7,100847,1.98,78.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202031,2,81,0.667,66.7,100847,1.98,80.32,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202032,0,81,0,0,100847,0,80.32,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202033,4,85,0.667,66.7,100847,3.97,84.29,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202034,2,87,0.5,50,100847,1.98,86.27,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202035,0,87,NA,NA,100847,0,86.27,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202036,1,88,0.5,50,100847,0.99,87.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202037,0,88,NA,NA,100847,0,87.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202038,0,88,NA,NA,100847,0,87.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202039,0,88,0,0,100847,0,87.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202040,1,89,0.333,33.3,100847,0.99,88.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202041,1,90,0.333,33.3,100847,0.99,89.24,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202042,2,92,0.5,50,100847,1.98,91.23,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202043,8,100,0.364,36.4,100847,7.93,99.16,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202044,8,108,0.333,33.3,100847,7.93,107.09,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202045,14,122,0.389,38.9,100847,13.88,120.98,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202046,28,150,0.5,50,100847,27.76,148.74,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202047,16,166,0.444,44.4,100847,15.87,164.61,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202048,14,180,0.424,42.4,100847,13.88,178.49,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202049,21,201,0.429,42.9,100847,20.82,199.31,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202050,23,224,0.561,56.1,100847,22.81,222.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202051,25,249,0.595,59.5,100847,24.79,246.91,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202052,11,260,0.458,45.8,100847,10.91,257.82,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202053,15,275,0.714,71.4,100847,14.87,272.69,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","BS",202101,13,288,0.619,61.9,100847,12.89,285.58,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BS",202102,9,297,0.529,52.9,100847,8.92,294.51,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"female","BS",202103,8,305,0.571,57.1,100847,7.93,302.44,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BS",202104,5,310,0.625,62.5,100847,4.96,307.4,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"female","BS",202105,2,312,1,100,100847,1.98,309.38,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"female","FL",202009,0,0,NA,NA,19532,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202010,0,0,0,0,19532,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202011,0,0,NA,NA,19532,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202012,0,0,NA,NA,19532,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202013,1,1,0.333,33.3,19532,5.12,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202014,0,1,0,0,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202015,0,1,0,0,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202016,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202017,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202018,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202019,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202020,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202021,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202022,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202023,0,1,NA,NA,19532,0,5.12,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
