"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"female","CH03",202024,6,1684,0.462,46.2,589537,1.02,285.65,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",-1,-0.17,-14.3,-17.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202024,11,1870,0.423,42.3,772596,1.42,242.04,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",4,0.51,57.1,3.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202024,4,1150,0.364,36.4,589627,0.68,195.04,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",2,0.34,100,-3.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202024,3,750,0.231,23.1,406229,0.74,184.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",1,0.25,50,-76.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202024,3,1731,0.6,60,180350,1.66,959.8,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",2,1.11,200,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202024,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202024,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202024,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202024,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202024,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202024,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202024,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-24",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202025,31,5616,0.484,48.4,810627,3.82,692.8,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",9,1.11,40.9,-5.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202025,11,1966,0.324,32.4,931877,1.18,210.97,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",-3,-0.32,-21.4,-12.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202025,8,1566,0.533,53.3,581620,1.38,269.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",1,0.18,14.3,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202025,18,1720,0.545,54.5,766679,2.35,224.34,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",3,0.39,20,-3.19999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202025,3,1141,0.6,60,594186,0.5,192.03,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",-4,-0.68,-57.1,-3.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202025,6,735,0.4,40,412733,1.45,178.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",-4,-0.97,-40,-36.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202025,3,1562,0.6,60,171141,1.75,912.7,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",1,0.58,50,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202025,33,7209,0.516,51.6,844124,3.91,854.02,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",14,1.66,73.7,5.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH02",202025,23,2499,0.676,67.6,954707,2.41,261.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",6,0.63,35.3,12.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH03",202025,7,1691,0.467,46.7,589537,1.19,286.84,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",1,0.17,16.7,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202025,15,1885,0.455,45.5,772596,1.94,243.98,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",4,0.52,36.4,3.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202025,2,1152,0.4,40,589627,0.34,195.38,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",-2,-0.34,-50,3.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202025,9,759,0.6,60,406229,2.22,186.84,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",6,1.48,200,36.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202025,2,1733,0.4,40,180350,1.11,960.91,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",-1,-0.55,-33.3,-20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202025,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202025,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202025,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202025,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202025,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202025,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202025,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-25",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202026,54,5670,0.54,54,810627,6.66,699.46,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",23,2.84,74.2,5.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202026,31,1997,0.544,54.4,931877,3.33,214.3,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",20,2.15,181.8,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202026,21,1587,0.457,45.7,581620,3.61,272.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",13,2.23,162.5,-7.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202026,47,1767,0.595,59.5,766679,6.13,230.47,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",29,3.78,161.1,4.99999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202026,25,1166,0.658,65.8,594186,4.21,196.23,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",22,3.71,733.3,5.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202026,16,751,0.457,45.7,412733,3.88,181.96,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",10,2.43,166.7,5.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202026,2,1564,1,100,171141,1.17,913.87,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",-1,-0.58,-33.3,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202026,46,7255,0.46,46,844124,5.45,859.47,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",13,1.54,39.4,-5.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH02",202026,26,2525,0.456,45.6,954707,2.72,264.48,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",3,0.31,13,-22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH03",202026,25,1716,0.543,54.3,589537,4.24,291.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",18,3.05,257.1,7.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202026,32,1917,0.405,40.5,772596,4.14,248.12,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",17,2.2,113.3,-5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202026,13,1165,0.342,34.2,589627,2.2,197.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",11,1.86,550,-5.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202026,19,778,0.543,54.3,406229,4.68,191.52,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",10,2.46,111.1,-5.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202026,0,1733,0,0,180350,0,960.91,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",-2,-1.11,-100,-40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202026,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202026,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202026,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202026,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202026,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202026,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202026,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-26",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202027,74,5744,0.514,51.4,810627,9.13,708.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",20,2.47,37,-2.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202027,55,2052,0.524,52.4,931877,5.9,220.2,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",24,2.57,77.4,-2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202027,53,1640,0.631,63.1,581620,9.11,281.97,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",32,5.5,152.4,17.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202027,116,1883,0.58,58,766679,15.13,245.6,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",69,9,146.8,-1.50000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202027,34,1200,0.557,55.7,594186,5.72,201.96,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",9,1.51,36,-10.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202027,33,784,0.508,50.8,412733,8,189.95,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",17,4.12,106.2,5.09999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202027,12,1576,0.48,48,171141,7.01,920.88,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",10,5.84,500,-52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202027,70,7325,0.486,48.6,844124,8.29,867.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",24,2.84,52.2,2.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH02",202027,50,2575,0.476,47.6,954707,5.24,269.72,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",24,2.52,92.3,1.99999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH03",202027,31,1747,0.369,36.9,589537,5.26,296.33,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",6,1.02,24,-17.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202027,84,2001,0.42,42,772596,10.87,259,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",52,6.73,162.5,1.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202027,27,1192,0.443,44.3,589627,4.58,202.16,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",14,2.38,107.7,10.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202027,32,810,0.492,49.2,406229,7.88,199.39,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",13,3.2,68.4,-5.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202027,13,1746,0.52,52,180350,7.21,968.12,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",13,7.21,NA,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202027,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202027,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202027,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202027,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202027,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202027,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202027,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-27",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202028,87,5831,0.596,59.6,810627,10.73,719.32,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",13,1.6,17.6,8.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202028,45,2097,0.464,46.4,931877,4.83,225.03,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-10,-1.07,-18.2,-6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202028,54,1694,0.551,55.1,581620,9.28,291.26,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",1,0.17,1.9,-8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202028,79,1962,0.556,55.6,766679,10.3,255.91,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-37,-4.83,-31.9,-2.39999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202028,36,1236,0.554,55.4,594186,6.06,208.02,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",2,0.34,5.9,-0.299999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202028,33,817,0.532,53.2,412733,8,197.95,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,0,0,2.40000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202028,14,1590,0.56,56,171141,8.18,929.06,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",2,1.17,16.7,8.00000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202028,59,7384,0.404,40.4,844124,6.99,874.75,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-11,-1.3,-15.7,-8.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH02",202028,52,2627,0.536,53.6,954707,5.45,275.16,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",2,0.21,4,6.00000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH03",202028,43,1790,0.439,43.9,589537,7.29,303.63,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",12,2.03,38.7,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202028,63,2064,0.444,44.4,772596,8.15,267.15,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-21,-2.72,-25,2.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202028,29,1221,0.446,44.6,589627,4.92,207.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",2,0.34,7.4,0.300000000000004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202028,29,839,0.468,46.8,406229,7.14,206.53,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-3,-0.74,-9.4,-2.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202028,11,1757,0.44,44,180350,6.1,974.22,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",-2,-1.11,-15.4,-8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202028,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202028,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202028,1,1,0.01,1,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",1,NA,NA,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202028,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202028,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202028,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202028,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-28",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202029,111,5942,0.544,54.4,810627,13.69,733.01,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",24,2.96,27.6,-5.19999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202029,61,2158,0.55,55,931877,6.55,231.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",16,1.72,35.6,8.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202029,52,1746,0.536,53.6,581620,8.94,300.2,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-2,-0.34,-3.7,-1.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202029,75,2037,0.521,52.1,766679,9.78,265.69,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-4,-0.52,-5.1,-3.50000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202029,36,1272,0.514,51.4,594186,6.06,214.07,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,0,0,-4.00000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202029,31,848,0.554,55.4,412733,7.51,205.46,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-2,-0.49,-6.1,2.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202029,15,1605,0.455,45.5,171141,8.76,937.82,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",1,0.58,7.1,-10.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202029,93,7477,0.456,45.6,844124,11.02,885.77,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",34,4.03,57.6,5.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH02",202029,50,2677,0.45,45,954707,5.24,280.4,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-2,-0.21,-3.8,-8.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH03",202029,45,1835,0.464,46.4,589537,7.63,311.26,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",2,0.34,4.7,2.50000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH04",202029,69,2133,0.479,47.9,772596,8.93,276.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",6,0.78,9.5,3.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH05",202029,34,1255,0.486,48.6,589627,5.77,212.85,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",5,0.85,17.2,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH06",202029,25,864,0.446,44.6,406229,6.15,212.69,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-4,-0.99,-13.8,-2.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH07",202029,18,1775,0.545,54.5,180350,9.98,984.2,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",7,3.88,63.6,10.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH01",202029,0,9,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH02",202029,0,4,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH03",202029,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",-1,NA,-100,-1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH04",202029,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH05",202029,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH06",202029,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CH07",202029,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-29",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH01",202030,160,6102,0.495,49.5,810627,19.74,752.75,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",49,6.05,44.1,-4.90000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH02",202030,42,2200,0.553,55.3,931877,4.51,236.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",-19,-2.04,-31.1,0.299999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH03",202030,41,1787,0.436,43.6,581620,7.05,307.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",-11,-1.89,-21.2,-10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH04",202030,80,2117,0.526,52.6,766679,10.43,276.13,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",5,0.65,6.7,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH05",202030,55,1327,0.455,45.5,594186,9.26,223.33,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",19,3.2,52.8,-5.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH06",202030,28,876,0.583,58.3,412733,6.78,212.24,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",-3,-0.73,-9.7,2.89999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","CH07",202030,5,1610,0.417,41.7,171141,2.92,940.74,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",-10,-5.84,-66.7,-3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","CH01",202030,163,7640,0.505,50.5,844124,19.31,905.08,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-30",70,8.29,75.3,4.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
