"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"40 - 49","ZG",202105,609,10401,0.2,20,19414,3136.91,53574.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,5.09
"40 - 49","ZG",202106,505,10906,0.193,19.3,19414,2601.22,56175.96,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.55
"40 - 49","ZG",202107,414,11320,0.192,19.2,19414,2132.48,58308.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.38
"40 - 49","ZG",202108,382,11702,0.108,10.8,19414,1967.65,60276.09,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,5.5
"40 - 49","ZG",202109,615,12317,0.076,7.6,19414,3167.82,63443.91,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,4.72
"40 - 49","ZG",202110,635,12952,0.082,8.2,19414,3270.84,66714.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,4.88
"40 - 49","ZG",202111,813,13765,0.096,9.6,19414,4187.7,70902.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,5.78
"40 - 49","ZG",202112,909,14674,0.136,13.6,19414,4682.19,75584.63,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,4.4
"40 - 49","ZG",202113,946,15620,0.192,19.2,19414,4872.77,80457.4,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,4.65
"40 - 49","ZG",202114,798,16418,0.177,17.7,19414,4110.44,84567.84,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,5.51
"40 - 49","ZG",202115,422,16840,0.181,18.1,19414,2173.69,86741.53,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,4.03
"40 - 49","ZH",202009,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202010,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202011,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202012,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202013,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202014,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202015,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202016,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202017,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202018,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202019,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202020,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202021,NA,NA,NA,NA,228236,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"40 - 49","ZH",202022,675,675,0.135,13.5,228236,295.75,295.75,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.04
"40 - 49","ZH",202023,713,1388,0.144,14.4,228236,312.4,608.14,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.42
"40 - 49","ZH",202024,1114,2502,0.147,14.7,228236,488.09,1096.23,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.36
"40 - 49","ZH",202025,1653,4155,0.145,14.5,228236,724.25,1820.48,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.18
"40 - 49","ZH",202026,2117,6272,0.159,15.9,228236,927.55,2748.03,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.85
"40 - 49","ZH",202027,2411,8683,0.147,14.7,228236,1056.36,3804.4,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.29
"40 - 49","ZH",202028,1985,10668,0.16,16,228236,869.71,4674.11,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.11
"40 - 49","ZH",202029,1660,12328,0.164,16.4,228236,727.32,5401.43,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.63
"40 - 49","ZH",202030,1230,13558,0.156,15.6,228236,538.92,5940.34,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.03
"40 - 49","ZH",202031,1129,14687,0.15,15,228236,494.66,6435.01,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.13
"40 - 49","ZH",202032,1248,15935,0.158,15.8,228236,546.8,6981.81,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.21
"40 - 49","ZH",202033,1379,17314,0.147,14.7,228236,604.2,7586.01,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,3.12
"40 - 49","ZH",202034,1799,19113,0.149,14.9,228236,788.22,8374.23,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.67
"40 - 49","ZH",202035,2507,21620,0.157,15.7,228236,1098.42,9472.65,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,3.35
"40 - 49","ZH",202036,3066,24686,0.159,15.9,228236,1343.35,10816,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.54
"40 - 49","ZH",202037,2935,27621,0.157,15.7,228236,1285.95,12101.95,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.27
"40 - 49","ZH",202038,2384,30005,0.155,15.5,228236,1044.53,13146.48,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.19
"40 - 49","ZH",202039,2070,32075,0.151,15.1,228236,906.96,14053.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.53
"40 - 49","ZH",202040,2595,34670,0.168,16.8,228236,1136.98,15190.42,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.9
"40 - 49","ZH",202041,2725,37395,0.149,14.9,228236,1193.94,16384.36,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.85
"40 - 49","ZH",202042,3689,41084,0.15,15,228236,1616.31,18000.67,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,13.5
"40 - 49","ZH",202043,5436,46520,0.159,15.9,228236,2381.75,20382.41,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,17.2
"40 - 49","ZH",202044,6305,52825,0.16,16,228236,2762.49,23144.9,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,19.13
"40 - 49","ZH",202045,6011,58836,0.168,16.8,228236,2633.68,25778.58,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,18.92
"40 - 49","ZH",202046,5239,64075,0.169,16.9,228236,2295.43,28074.01,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,17.16
"40 - 49","ZH",202047,5257,69332,0.172,17.2,228236,2303.32,30377.33,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,16.89
"40 - 49","ZH",202048,5615,74947,0.171,17.1,228236,2460.17,32837.5,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,13.68
"40 - 49","ZH",202049,5876,80823,0.171,17.1,228236,2574.53,35412.03,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,15.79
"40 - 49","ZH",202050,7241,88064,0.166,16.6,228236,3172.59,38584.62,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.4
"40 - 49","ZH",202051,9531,97595,0.173,17.3,228236,4175.94,42760.56,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,10.82
"40 - 49","ZH",202052,8630,106225,0.185,18.5,228236,3781.17,46541.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,10.46
"40 - 49","ZH",202053,4958,111183,0.165,16.5,228236,2172.31,48714.05,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,16.84
"40 - 49","ZH",202101,4938,116121,0.158,15.8,228236,2163.55,50877.6,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,14.12
"40 - 49","ZH",202102,4183,120304,0.158,15.8,228236,1832.75,52710.35,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,10.76
"40 - 49","ZH",202103,4984,125288,0.161,16.1,228236,2183.7,54894.06,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,8.73
"40 - 49","ZH",202104,5839,131127,0.175,17.5,228236,2558.32,57452.37,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,6.18
"40 - 49","ZH",202105,6191,137318,0.177,17.7,228236,2712.54,60164.92,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,4.78
"40 - 49","ZH",202106,6687,144005,0.18,18,228236,2929.86,63094.78,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,4.31
"40 - 49","ZH",202107,5565,149570,0.177,17.7,228236,2438.27,65533.04,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.88
"40 - 49","ZH",202108,4697,154267,0.177,17.7,228236,2057.96,67591,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,4.66
"40 - 49","ZH",202109,4487,158754,0.166,16.6,228236,1965.95,69556.95,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,4.52
"40 - 49","ZH",202110,4938,163692,0.164,16.4,228236,2163.55,71720.5,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,5.61
"40 - 49","ZH",202111,6382,170074,0.173,17.3,228236,2796.23,74516.73,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,5.22
"40 - 49","ZH",202112,7808,177882,0.172,17.2,228236,3421.02,77937.75,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,5.51
"40 - 49","ZH",202113,9772,187654,0.176,17.6,228236,4281.53,82219.28,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,4.84
"40 - 49","ZH",202114,6431,194085,0.164,16.4,228236,2817.7,85036.98,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,8.49
"40 - 49","ZH",202115,3789,197874,0.162,16.2,228236,1660.12,86697.1,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,9.32
"50 - 59","AG",202009,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202010,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202011,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202012,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202013,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202014,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202015,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202016,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202017,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202018,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202019,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202020,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202021,NA,NA,NA,NA,106964,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"50 - 59","AG",202022,197,197,0.122,12.2,106964,184.17,184.17,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.52
"50 - 59","AG",202023,190,387,0.114,11.4,106964,177.63,361.8,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,1.58
"50 - 59","AG",202024,235,622,0.101,10.1,106964,219.7,581.5,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.7
"50 - 59","AG",202025,281,903,0.088,8.8,106964,262.71,844.21,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.71
"50 - 59","AG",202026,378,1281,0.097,9.7,106964,353.39,1197.6,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.79
"50 - 59","AG",202027,492,1773,0.09,9,106964,459.97,1657.57,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.02
"50 - 59","AG",202028,427,2200,0.119,11.9,106964,399.2,2056.77,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.58
"50 - 59","AG",202029,373,2573,0.13,13,106964,348.72,2405.48,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.41
"50 - 59","AG",202030,287,2860,0.121,12.1,106964,268.31,2673.8,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,5.92
"50 - 59","AG",202031,288,3148,0.133,13.3,106964,269.25,2943.05,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,7.99
"50 - 59","AG",202032,320,3468,0.128,12.8,106964,299.17,3242.21,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,5
"50 - 59","AG",202033,335,3803,0.113,11.3,106964,313.19,3555.4,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.78
"50 - 59","AG",202034,468,4271,0.113,11.3,106964,437.53,3992.93,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,4.27
"50 - 59","AG",202035,587,4858,0.105,10.5,106964,548.78,4541.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,4.43
"50 - 59","AG",202036,676,5534,0.104,10.4,106964,631.99,5173.7,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.37
"50 - 59","AG",202037,661,6195,0.111,11.1,106964,617.96,5791.67,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,4.39
"50 - 59","AG",202038,639,6834,0.117,11.7,106964,597.4,6389.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.91
"50 - 59","AG",202039,563,7397,0.126,12.6,106964,526.35,6915.41,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.49
"50 - 59","AG",202040,495,7892,0.131,13.1,106964,462.77,7378.18,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3.84
"50 - 59","AG",202041,679,8571,0.137,13.7,106964,634.79,8012.98,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,9.13
"50 - 59","AG",202042,1075,9646,0.149,14.9,106964,1005.01,9017.99,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,13.95
"50 - 59","AG",202043,1524,11170,0.144,14.4,106964,1424.78,10442.77,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,19.09
"50 - 59","AG",202044,2009,13179,0.146,14.6,106964,1878.2,12320.97,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,23.74
"50 - 59","AG",202045,1903,15082,0.143,14.3,106964,1779.1,14100.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,23.28
"50 - 59","AG",202046,1616,16698,0.142,14.2,106964,1510.79,15610.86,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,21.97
"50 - 59","AG",202047,1682,18380,0.149,14.9,106964,1572.49,17183.35,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,22.24
"50 - 59","AG",202048,1765,20145,0.142,14.2,106964,1650.09,18833.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.55
"50 - 59","AG",202049,2044,22189,0.153,15.3,106964,1910.92,20744.36,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,19.77
"50 - 59","AG",202050,2294,24483,0.153,15.3,106964,2144.65,22889.01,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,20.79
"50 - 59","AG",202051,2687,27170,0.159,15.9,106964,2512.06,25401.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,19.72
"50 - 59","AG",202052,2262,29432,0.154,15.4,106964,2114.73,27515.8,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,16.58
"50 - 59","AG",202053,1714,31146,0.16,16,106964,1602.41,29118.21,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,21.59
"50 - 59","AG",202101,1864,33010,0.156,15.6,106964,1742.64,30860.85,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,18.19
"50 - 59","AG",202102,1574,34584,0.148,14.8,106964,1471.52,32332.37,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,12.71
"50 - 59","AG",202103,1677,36261,0.145,14.5,106964,1567.82,33900.19,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,10.91
"50 - 59","AG",202104,1690,37951,0.144,14.4,106964,1579.97,35480.16,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,10.47
"50 - 59","AG",202105,1739,39690,0.138,13.8,106964,1625.78,37105.94,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,7.19
"50 - 59","AG",202106,1493,41183,0.141,14.1,106964,1395.8,38501.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,6.9
"50 - 59","AG",202107,1408,42591,0.151,15.1,106964,1316.33,39818.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,6.89
"50 - 59","AG",202108,1397,43988,0.158,15.8,106964,1306.05,41124.12,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,6.23
"50 - 59","AG",202109,1413,45401,0.139,13.9,106964,1321.01,42445.12,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,6.02
"50 - 59","AG",202110,1573,46974,0.135,13.5,106964,1470.59,43915.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,5.98
"50 - 59","AG",202111,2004,48978,0.142,14.2,106964,1873.53,45789.24,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,8.43
"50 - 59","AG",202112,2355,51333,0.147,14.7,106964,2201.68,47990.91,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,6.16
