"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"AI",202015,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202016,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202017,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202018,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202019,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202020,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202021,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202022,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202023,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AI",202024,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202025,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202026,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202027,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202028,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202029,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202030,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202031,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202032,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202033,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202034,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202035,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202036,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202037,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202038,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202039,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"AI",202040,0,2,NA,NA,16128,0,12.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202041,1,3,1,100,16128,6.2,18.6,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202042,4,7,1,100,16128,24.8,43.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202043,9,16,1,100,16128,55.8,99.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202044,3,19,1,100,16128,18.6,117.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202045,3,22,1,100,16128,18.6,136.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202046,3,25,1,100,16128,18.6,155.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202047,4,29,1,100,16128,24.8,179.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202048,2,31,1,100,16128,12.4,192.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202049,2,33,1,100,16128,12.4,204.61,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202050,1,34,1,100,16128,6.2,210.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202051,1,35,1,100,16128,6.2,217.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202052,1,36,1,100,16128,6.2,223.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202053,0,36,NA,NA,16128,0,223.21,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202101,1,37,1,100,16128,6.2,229.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"AI",202102,3,40,1,100,16128,18.6,248.02,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"AI",202103,1,41,1,100,16128,6.2,254.22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"AI",202104,0,41,NA,NA,16128,0,254.22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"AI",202105,1,42,1,100,16128,6.2,260.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"AI",202106,0,42,NA,NA,16128,0,260.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"AR",202009,0,0,NA,NA,55445,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202010,0,0,NA,NA,55445,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202011,1,1,1,100,55445,1.8,1.8,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202012,6,7,1,100,55445,10.82,12.63,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202013,2,9,1,100,55445,3.61,16.23,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202014,5,14,1,100,55445,9.02,25.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202015,1,15,1,100,55445,1.8,27.05,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202016,2,17,1,100,55445,3.61,30.66,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202017,2,19,1,100,55445,3.61,34.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202018,2,21,1,100,55445,3.61,37.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202019,0,21,NA,NA,55445,0,37.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202020,1,22,1,100,55445,1.8,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202021,0,22,NA,NA,55445,0,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202022,0,22,NA,NA,55445,0,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202023,0,22,NA,NA,55445,0,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"AR",202024,0,22,NA,NA,55445,0,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202025,0,22,NA,NA,55445,0,39.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202026,1,23,1,100,55445,1.8,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202027,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202028,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202029,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202030,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202031,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202032,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202033,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202034,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202035,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202036,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202037,0,23,NA,NA,55445,0,41.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202038,1,24,1,100,55445,1.8,43.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202039,1,25,1,100,55445,1.8,45.09,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"AR",202040,1,26,1,100,55445,1.8,46.89,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202041,0,26,NA,NA,55445,0,46.89,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202042,9,35,1,100,55445,16.23,63.13,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202043,10,45,1,100,55445,18.04,81.16,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202044,6,51,1,100,55445,10.82,91.98,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202045,14,65,1,100,55445,25.25,117.23,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202046,10,75,1,100,55445,18.04,135.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202047,8,83,1,100,55445,14.43,149.7,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202048,9,92,1,100,55445,16.23,165.93,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202049,15,107,1,100,55445,27.05,192.98,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202050,7,114,1,100,55445,12.63,205.61,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202051,14,128,1,100,55445,25.25,230.86,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202052,8,136,1,100,55445,14.43,245.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202053,6,142,1,100,55445,10.82,256.11,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202101,9,151,1,100,55445,16.23,272.34,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"AR",202102,7,158,1,100,55445,12.63,284.97,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"AR",202103,5,163,1,100,55445,9.02,293.99,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"AR",202104,3,166,1,100,55445,5.41,299.4,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"AR",202105,1,167,1,100,55445,1.8,301.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"AR",202106,0,167,NA,NA,55445,0,301.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"BE",202009,3,3,1,100,1039474,0.29,0.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202010,8,11,1,100,1039474,0.77,1.06,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202011,8,19,1,100,1039474,0.77,1.83,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202012,44,63,1,100,1039474,4.23,6.06,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202013,66,129,1,100,1039474,6.35,12.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202014,37,166,1,100,1039474,3.56,15.97,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202015,14,180,1,100,1039474,1.35,17.32,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202016,13,193,1,100,1039474,1.25,18.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202017,4,197,1,100,1039474,0.38,18.95,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202018,5,202,1,100,1039474,0.48,19.43,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202019,4,206,1,100,1039474,0.38,19.82,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202020,3,209,1,100,1039474,0.29,20.11,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202021,1,210,1,100,1039474,0.1,20.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202022,0,210,NA,NA,1039474,0,20.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202023,0,210,NA,NA,1039474,0,20.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"BE",202024,1,211,1,100,1039474,0.1,20.3,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202025,3,214,1,100,1039474,0.29,20.59,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202026,1,215,1,100,1039474,0.1,20.68,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202027,5,220,1,100,1039474,0.48,21.16,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202028,3,223,1,100,1039474,0.29,21.45,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202029,2,225,1,100,1039474,0.19,21.65,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202030,4,229,1,100,1039474,0.38,22.03,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202031,2,231,1,100,1039474,0.19,22.22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202032,5,236,1,100,1039474,0.48,22.7,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202033,4,240,1,100,1039474,0.38,23.09,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202034,3,243,1,100,1039474,0.29,23.38,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202035,4,247,1,100,1039474,0.38,23.76,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202036,3,250,1,100,1039474,0.29,24.05,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202037,5,255,1,100,1039474,0.48,24.53,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202038,20,275,1,100,1039474,1.92,26.46,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202039,12,287,1,100,1039474,1.15,27.61,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"BE",202040,16,303,1,100,1039474,1.54,29.15,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202041,30,333,1,100,1039474,2.89,32.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202042,67,400,1,100,1039474,6.45,38.48,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202043,137,537,1,100,1039474,13.18,51.66,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202044,175,712,1,100,1039474,16.84,68.5,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202045,191,903,1,100,1039474,18.37,86.87,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202046,167,1070,1,100,1039474,16.07,102.94,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202047,141,1211,1,100,1039474,13.56,116.5,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202048,134,1345,1,100,1039474,12.89,129.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202049,122,1467,1,100,1039474,11.74,141.13,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202050,155,1622,1,100,1039474,14.91,156.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202051,110,1732,1,100,1039474,10.58,166.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202052,115,1847,1,100,1039474,11.06,177.69,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202053,146,1993,1,100,1039474,14.05,191.73,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202101,100,2093,1,100,1039474,9.62,201.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"BE",202102,73,2166,1,100,1039474,7.02,208.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"BE",202103,41,2207,1,100,1039474,3.94,212.32,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"BE",202104,51,2258,1,100,1039474,4.91,217.23,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"BE",202105,35,2293,1,100,1039474,3.37,220.59,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"BE",202106,1,2294,1,100,1039474,0.1,220.69,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"BL",202009,3,3,1,100,289468,1.04,1.04,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202010,2,5,1,100,289468,0.69,1.73,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202011,12,17,1,100,289468,4.15,5.87,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202012,44,61,1,100,289468,15.2,21.07,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202013,42,103,1,100,289468,14.51,35.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202014,29,132,1,100,289468,10.02,45.6,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202015,17,149,1,100,289468,5.87,51.47,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202016,11,160,1,100,289468,3.8,55.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202017,2,162,1,100,289468,0.69,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202018,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202019,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202020,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202021,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202022,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202023,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
