date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202123,FL,80+,4,altersklasse_covid19,1528,2556,0.26,167.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.001,0.1
202124,FL,80+,10,altersklasse_covid19,1528,2566,0.65,167.93,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202052,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202104,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202105,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202106,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202107,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202108,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202109,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202110,FR,0 - 9,0,altersklasse_covid19,35588,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202111,FR,0 - 9,2,altersklasse_covid19,35588,2,0.01,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.001,0.1
202112,FR,0 - 9,0,altersklasse_covid19,35588,2,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202113,FR,0 - 9,1,altersklasse_covid19,35588,3,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202114,FR,0 - 9,1,altersklasse_covid19,35588,4,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202115,FR,0 - 9,1,altersklasse_covid19,35588,5,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202116,FR,0 - 9,1,altersklasse_covid19,35588,6,0,0.02,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202117,FR,0 - 9,2,altersklasse_covid19,35588,8,0.01,0.02,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202118,FR,0 - 9,2,altersklasse_covid19,35588,10,0.01,0.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202119,FR,0 - 9,1,altersklasse_covid19,35588,11,0,0.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202120,FR,0 - 9,1,altersklasse_covid19,35588,12,0,0.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202121,FR,0 - 9,1,altersklasse_covid19,35588,13,0,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202122,FR,0 - 9,0,altersklasse_covid19,35588,13,0,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202123,FR,0 - 9,1,altersklasse_covid19,35588,14,0,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202124,FR,0 - 9,2,altersklasse_covid19,35588,16,0.01,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202052,FR,10 - 19,0,altersklasse_covid19,35792,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,10 - 19,12,altersklasse_covid19,35792,12,0.03,0.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.017,1.7000000000000002
202101,FR,10 - 19,4,altersklasse_covid19,35792,16,0.01,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.008,0.8
202102,FR,10 - 19,16,altersklasse_covid19,35792,32,0.04,0.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.012,1.2
202103,FR,10 - 19,12,altersklasse_covid19,35792,44,0.03,0.12,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202104,FR,10 - 19,15,altersklasse_covid19,35792,59,0.04,0.16,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202105,FR,10 - 19,28,altersklasse_covid19,35792,87,0.08,0.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.006,0.6
202106,FR,10 - 19,17,altersklasse_covid19,35792,104,0.05,0.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.003,0.3
202107,FR,10 - 19,13,altersklasse_covid19,35792,117,0.04,0.33,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202108,FR,10 - 19,10,altersklasse_covid19,35792,127,0.03,0.35,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202109,FR,10 - 19,18,altersklasse_covid19,35792,145,0.05,0.41,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.003,0.3
202110,FR,10 - 19,10,altersklasse_covid19,35792,155,0.03,0.43,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.003,0.3
202111,FR,10 - 19,9,altersklasse_covid19,35792,164,0.03,0.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.003,0.3
202112,FR,10 - 19,16,altersklasse_covid19,35792,180,0.04,0.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202113,FR,10 - 19,17,altersklasse_covid19,35792,197,0.05,0.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202114,FR,10 - 19,20,altersklasse_covid19,35792,217,0.06,0.61,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202115,FR,10 - 19,18,altersklasse_covid19,35792,235,0.05,0.66,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202116,FR,10 - 19,51,altersklasse_covid19,35792,286,0.14,0.8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.007,0.7000000000000001
202117,FR,10 - 19,106,altersklasse_covid19,35792,392,0.3,1.1,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.013,1.3
202118,FR,10 - 19,59,altersklasse_covid19,35792,451,0.16,1.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202119,FR,10 - 19,96,altersklasse_covid19,35792,547,0.27,1.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.006,0.6
202120,FR,10 - 19,266,altersklasse_covid19,35792,813,0.74,2.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.017,1.7000000000000002
202121,FR,10 - 19,381,altersklasse_covid19,35792,1194,1.06,3.34,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.024,2.4
202122,FR,10 - 19,1084,altersklasse_covid19,35792,2278,3.03,6.36,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.063,6.3
202123,FR,10 - 19,1340,altersklasse_covid19,35792,3618,3.74,10.11,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.058,5.800000000000001
202124,FR,10 - 19,1417,altersklasse_covid19,35792,5035,3.96,14.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.057,5.7
202052,FR,20 - 29,0,altersklasse_covid19,42682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,20 - 29,36,altersklasse_covid19,42682,36,0.08,0.08,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.05,5
202101,FR,20 - 29,18,altersklasse_covid19,42682,54,0.04,0.13,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.034,3.4000000000000004
202102,FR,20 - 29,66,altersklasse_covid19,42682,120,0.15,0.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.05,5
202103,FR,20 - 29,122,altersklasse_covid19,42682,242,0.29,0.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.037,3.6999999999999997
202104,FR,20 - 29,103,altersklasse_covid19,42682,345,0.24,0.81,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.034,3.4000000000000004
202105,FR,20 - 29,87,altersklasse_covid19,42682,432,0.2,1.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.019,1.9
202106,FR,20 - 29,133,altersklasse_covid19,42682,565,0.31,1.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.026,2.6
202107,FR,20 - 29,114,altersklasse_covid19,42682,679,0.27,1.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.019,1.9
202108,FR,20 - 29,80,altersklasse_covid19,42682,759,0.19,1.78,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.014,1.4000000000000001
202109,FR,20 - 29,93,altersklasse_covid19,42682,852,0.22,2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.013,1.3
202110,FR,20 - 29,104,altersklasse_covid19,42682,956,0.24,2.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.03,3
202111,FR,20 - 29,65,altersklasse_covid19,42682,1021,0.15,2.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.024,2.4
202112,FR,20 - 29,114,altersklasse_covid19,42682,1135,0.27,2.66,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.017,1.7000000000000002
202113,FR,20 - 29,171,altersklasse_covid19,42682,1306,0.4,3.06,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.022,2.1999999999999997
202114,FR,20 - 29,148,altersklasse_covid19,42682,1454,0.35,3.41,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.018,1.7999999999999998
202115,FR,20 - 29,143,altersklasse_covid19,42682,1597,0.34,3.74,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.017,1.7000000000000002
202116,FR,20 - 29,333,altersklasse_covid19,42682,1930,0.78,4.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.048,4.8
202117,FR,20 - 29,672,altersklasse_covid19,42682,2602,1.57,6.1,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.082,8.200000000000001
202118,FR,20 - 29,445,altersklasse_covid19,42682,3047,1.04,7.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.03,3
202119,FR,20 - 29,533,altersklasse_covid19,42682,3580,1.25,8.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.034,3.4000000000000004
202120,FR,20 - 29,1392,altersklasse_covid19,42682,4972,3.26,11.65,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.087,8.7
202121,FR,20 - 29,2422,altersklasse_covid19,42682,7394,5.67,17.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.155,15.5
202122,FR,20 - 29,3051,altersklasse_covid19,42682,10445,7.15,24.47,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.178,17.8
202123,FR,20 - 29,3344,altersklasse_covid19,42682,13789,7.83,32.31,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.145,14.499999999999998
202124,FR,20 - 29,3998,altersklasse_covid19,42682,17787,9.37,41.67,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.16,16
202052,FR,30 - 39,0,altersklasse_covid19,44690,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,30 - 39,42,altersklasse_covid19,44690,42,0.09,0.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.058,5.800000000000001
202101,FR,30 - 39,31,altersklasse_covid19,44690,73,0.07,0.16,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.058,5.800000000000001
202102,FR,30 - 39,81,altersklasse_covid19,44690,154,0.18,0.34,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.062,6.2
202103,FR,30 - 39,204,altersklasse_covid19,44690,358,0.46,0.8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.061,6.1
202104,FR,30 - 39,149,altersklasse_covid19,44690,507,0.33,1.13,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.049,4.9
202105,FR,30 - 39,151,altersklasse_covid19,44690,658,0.34,1.47,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.033,3.3000000000000003
202106,FR,30 - 39,198,altersklasse_covid19,44690,856,0.44,1.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.038,3.8
202107,FR,30 - 39,152,altersklasse_covid19,44690,1008,0.34,2.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.025,2.5
202108,FR,30 - 39,122,altersklasse_covid19,44690,1130,0.27,2.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.021,2.1
202109,FR,30 - 39,163,altersklasse_covid19,44690,1293,0.36,2.89,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.023,2.3
202110,FR,30 - 39,124,altersklasse_covid19,44690,1417,0.28,3.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.036,3.5999999999999996
202111,FR,30 - 39,99,altersklasse_covid19,44690,1516,0.22,3.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.036,3.5999999999999996
202112,FR,30 - 39,153,altersklasse_covid19,44690,1669,0.34,3.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.023,2.3
202113,FR,30 - 39,249,altersklasse_covid19,44690,1918,0.56,4.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.032,3.2
202114,FR,30 - 39,238,altersklasse_covid19,44690,2156,0.53,4.82,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.029,2.9000000000000004
202115,FR,30 - 39,202,altersklasse_covid19,44690,2358,0.45,5.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.024,2.4
202116,FR,30 - 39,429,altersklasse_covid19,44690,2787,0.96,6.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.062,6.2
202117,FR,30 - 39,900,altersklasse_covid19,44690,3687,2.01,8.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.11,11
202118,FR,30 - 39,657,altersklasse_covid19,44690,4344,1.47,9.72,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.044,4.3999999999999995
202119,FR,30 - 39,676,altersklasse_covid19,44690,5020,1.51,11.23,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.043,4.3
202120,FR,30 - 39,1806,altersklasse_covid19,44690,6826,4.04,15.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.113,11.3
202121,FR,30 - 39,3066,altersklasse_covid19,44690,9892,6.86,22.13,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.196,19.6
202122,FR,30 - 39,3474,altersklasse_covid19,44690,13366,7.77,29.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.203,20.3
202123,FR,30 - 39,3495,altersklasse_covid19,44690,16861,7.82,37.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.152,15.2
202124,FR,30 - 39,3967,altersklasse_covid19,44690,20828,8.88,46.61,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.159,15.9
202052,FR,40 - 49,0,altersklasse_covid19,45232,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,40 - 49,59,altersklasse_covid19,45232,59,0.13,0.13,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.081,8.1
202101,FR,40 - 49,56,altersklasse_covid19,45232,115,0.12,0.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.106,10.6
202102,FR,40 - 49,129,altersklasse_covid19,45232,244,0.29,0.54,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.099,9.9
202103,FR,40 - 49,322,altersklasse_covid19,45232,566,0.71,1.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.096,9.6
202104,FR,40 - 49,176,altersklasse_covid19,45232,742,0.39,1.64,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.057,5.7
202105,FR,40 - 49,285,altersklasse_covid19,45232,1027,0.63,2.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.062,6.2
202106,FR,40 - 49,381,altersklasse_covid19,45232,1408,0.84,3.11,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.074,7.3999999999999995
202107,FR,40 - 49,282,altersklasse_covid19,45232,1690,0.62,3.74,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.047,4.7
202108,FR,40 - 49,226,altersklasse_covid19,45232,1916,0.5,4.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.038,3.8
202109,FR,40 - 49,317,altersklasse_covid19,45232,2233,0.7,4.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.045,4.5
202110,FR,40 - 49,237,altersklasse_covid19,45232,2470,0.52,5.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.068,6.800000000000001
202111,FR,40 - 49,140,altersklasse_covid19,45232,2610,0.31,5.77,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.051,5.1
202112,FR,40 - 49,319,altersklasse_covid19,45232,2929,0.71,6.48,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.048,4.8
202113,FR,40 - 49,463,altersklasse_covid19,45232,3392,1.02,7.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.06,6
202114,FR,40 - 49,426,altersklasse_covid19,45232,3818,0.94,8.44,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.051,5.1
202115,FR,40 - 49,386,altersklasse_covid19,45232,4204,0.85,9.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.045,4.5
202116,FR,40 - 49,708,altersklasse_covid19,45232,4912,1.57,10.86,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.102,10.2
202117,FR,40 - 49,1293,altersklasse_covid19,45232,6205,2.86,13.72,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.157,15.7
202118,FR,40 - 49,1120,altersklasse_covid19,45232,7325,2.48,16.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.075,7.5
202119,FR,40 - 49,1117,altersklasse_covid19,45232,8442,2.47,18.66,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.072,7.199999999999999
202120,FR,40 - 49,2465,altersklasse_covid19,45232,10907,5.45,24.11,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.155,15.5
202121,FR,40 - 49,4145,altersklasse_covid19,45232,15052,9.16,33.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.265,26.5
202122,FR,40 - 49,4480,altersklasse_covid19,45232,19532,9.9,43.18,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.262,26.200000000000003
202123,FR,40 - 49,4179,altersklasse_covid19,45232,23711,9.24,52.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.182,18.2
202124,FR,40 - 49,4187,altersklasse_covid19,45232,27898,9.26,61.68,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.168,16.8
202052,FR,50 - 59,0,altersklasse_covid19,48107,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,50 - 59,80,altersklasse_covid19,48107,80,0.17,0.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.11,11
202101,FR,50 - 59,65,altersklasse_covid19,48107,145,0.14,0.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.123,12.3
202102,FR,50 - 59,186,altersklasse_covid19,48107,331,0.39,0.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.142,14.2
202103,FR,50 - 59,343,altersklasse_covid19,48107,674,0.71,1.4,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.103,10.299999999999999
202104,FR,50 - 59,302,altersklasse_covid19,48107,976,0.63,2.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.099,9.9
202105,FR,50 - 59,459,altersklasse_covid19,48107,1435,0.95,2.98,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.1,10
202106,FR,50 - 59,618,altersklasse_covid19,48107,2053,1.28,4.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.12,12
202107,FR,50 - 59,537,altersklasse_covid19,48107,2590,1.12,5.38,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.09,9
202108,FR,50 - 59,449,altersklasse_covid19,48107,3039,0.93,6.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.076,7.6
202109,FR,50 - 59,732,altersklasse_covid19,48107,3771,1.52,7.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.103,10.299999999999999
202110,FR,50 - 59,445,altersklasse_covid19,48107,4216,0.93,8.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.128,12.8
202111,FR,50 - 59,331,altersklasse_covid19,48107,4547,0.69,9.45,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.121,12.1
202112,FR,50 - 59,689,altersklasse_covid19,48107,5236,1.43,10.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.103,10.299999999999999
202113,FR,50 - 59,967,altersklasse_covid19,48107,6203,2.01,12.89,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.124,12.4
202114,FR,50 - 59,1030,altersklasse_covid19,48107,7233,2.14,15.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.124,12.4
202115,FR,50 - 59,739,altersklasse_covid19,48107,7972,1.54,16.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.087,8.7
202116,FR,50 - 59,1181,altersklasse_covid19,48107,9153,2.45,19.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.17,17
202117,FR,50 - 59,2019,altersklasse_covid19,48107,11172,4.2,23.22,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.246,24.6
202118,FR,50 - 59,5558,altersklasse_covid19,48107,16730,11.55,34.78,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.374,37.4
202119,FR,50 - 59,5940,altersklasse_covid19,48107,22670,12.35,47.12,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.381,38.1
202120,FR,50 - 59,4306,altersklasse_covid19,48107,26976,8.95,56.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.27,27
202121,FR,50 - 59,1813,altersklasse_covid19,48107,28789,3.77,59.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.116,11.600000000000001
202122,FR,50 - 59,2350,altersklasse_covid19,48107,31139,4.88,64.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.137,13.700000000000001
202123,FR,50 - 59,6496,altersklasse_covid19,48107,37635,13.5,78.23,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.282,28.199999999999996
202124,FR,50 - 59,7530,altersklasse_covid19,48107,45165,15.65,93.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.302,30.2
202052,FR,60 - 69,0,altersklasse_covid19,33114,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,FR,60 - 69,59,altersklasse_covid19,33114,59,0.18,0.18,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.081,8.1
202101,FR,60 - 69,39,altersklasse_covid19,33114,98,0.12,0.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.074,7.3999999999999995
202102,FR,60 - 69,163,altersklasse_covid19,33114,261,0.49,0.79,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.125,12.5
202103,FR,60 - 69,243,altersklasse_covid19,33114,504,0.73,1.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.073,7.3
